year,date,decade,sample_window,headline,abstract,lead_paragraph,snippet,section,news_desk,type_of_material,document_type,word_count,keywords,url,text_without_keywords,text,tokens_without_keywords,tokens,clean_text,analysis_tokens,analysis_clean_text,text_token_count_without_keywords,text_token_count_with_keywords,quality_reasons,quality_score,quality_flag
1990,1990-03-01T05:00:00Z,1990s,Mar-Apr,"A Hero in Canton, a Harbinger of Prosperity",,,,World,Foreign Desk,News,article,728.0,China; Guangdong Province (China); YE XUANPING,https://www.nytimes.com/1990/03/01/world/a-hero-in-canton-a-harbinger-of-prosperity.html,"A Hero in Canton, a Harbinger of Prosperity   ","A Hero in Canton, a Harbinger of Prosperity    China; Guangdong Province (China); YE XUANPING","['hero', 'canton', 'harbinger', 'prosperity']","['hero', 'canton', 'harbinger', 'prosperity', 'china', 'guangdong', 'province', 'china', 'ye', 'xuanping']",hero canton harbinger prosperity china guangdong province china ye xuanping,"['hero', 'canton', 'harbinger', 'prosperity', 'guangdong', 'province', 'ye', 'xuanping']",hero canton harbinger prosperity guangdong province ye xuanping,4,10,very_short_text_without_keywords; empty_or_nearly_empty_description,60,suspicious
1990,1990-03-01T05:00:00Z,1990s,Mar-Apr,"From Siberia, Songs of Love and Shaman's Dances",,,,Arts,Cultural Desk,News,article,1166.0,"SAKHALIN ISLAND (USSR); Asia Society; GORDON, BEATE; Music; Culture; Dancing",https://www.nytimes.com/1990/03/01/arts/from-siberia-songs-of-love-and-shaman-s-dances.html,"From Siberia, Songs of Love and Shaman's Dances   ","From Siberia, Songs of Love and Shaman's Dances    SAKHALIN ISLAND (USSR); Asia Society; GORDON, BEATE; Music; Culture; Dancing","['siberia', 'songs', 'love', 'shamans', 'dances']","['siberia', 'songs', 'love', 'shamans', 'dances', 'sakhalin', 'island', 'ussr', 'asia', 'society', 'gordon', 'beate', 'music', 'culture', 'dancing']",siberia songs love shamans dances sakhalin island ussr asia society gordon beate music culture dancing,"['siberia', 'songs', 'love', 'shamans', 'dances', 'sakhalin', 'island', 'ussr', 'asia', 'society', 'gordon', 'beate', 'music', 'culture', 'dancing']",siberia songs love shamans dances sakhalin island ussr asia society gordon beate music culture dancing,5,15,very_short_text_without_keywords; empty_or_nearly_empty_description,60,suspicious
1990,1990-03-01T05:00:00Z,1990s,Mar-Apr,GRUMBLING GROWS IN CHINA'S MILITARY,,,,World,Foreign Desk,News,article,858.0,"China; ARMAMENT, DEFENSE AND MILITARY FORCES; Demonstrations and Riots; Freedom and Human Rights",https://www.nytimes.com/1990/03/01/world/grumbling-grows-in-china-s-military.html,GRUMBLING GROWS IN CHINA'S MILITARY   ,"GRUMBLING GROWS IN CHINA'S MILITARY    China; ARMAMENT, DEFENSE AND MILITARY FORCES; Demonstrations and Riots; Freedom and Human Rights","['grumbling', 'grows', 'chinas', 'military']","['grumbling', 'grows', 'chinas', 'military', 'china', 'armament', 'defense', 'military', 'forces', 'demonstrations', 'riots', 'freedom', 'human_rights']",grumbling grows chinas military china armament defense military forces demonstrations riots freedom human_rights,"['grumbling', 'grows', 'military', 'armament', 'defense', 'military', 'forces', 'demonstrations', 'riots', 'freedom', 'human_rights']",grumbling grows military armament defense military forces demonstrations riots freedom human_rights,4,13,very_short_text_without_keywords; empty_or_nearly_empty_description,60,suspicious
1990,1990-03-01T05:00:00Z,1990s,Mar-Apr,Mourners Recall Iphigene Ochs Sulzberger's Ideals,,,,New York,Metropolitan Desk,News,article,976.0,"New York Times; Sulzberger, Iphigene Ochs; DEATHS",https://www.nytimes.com/1990/03/01/nyregion/mourners-recall-iphigene-ochs-sulzberger-s-ideals.html,Mourners Recall Iphigene Ochs Sulzberger's Ideals   ,"Mourners Recall Iphigene Ochs Sulzberger's Ideals    New York Times; Sulzberger, Iphigene Ochs; DEATHS","['mourners', 'recall', 'iphigene', 'ochs', 'sulzbergers', 'ideals']","['mourners', 'recall', 'iphigene', 'ochs', 'sulzbergers', 'ideals', 'sulzberger', 'iphigene', 'ochs', 'deaths']",mourners recall iphigene ochs sulzbergers ideals sulzberger iphigene ochs deaths,"['mourners', 'recall', 'iphigene', 'ochs', 'sulzbergers', 'ideals', 'sulzberger', 'iphigene', 'ochs', 'deaths']",mourners recall iphigene ochs sulzbergers ideals sulzberger iphigene ochs deaths,6,10,very_short_text_without_keywords; empty_or_nearly_empty_description,60,suspicious
1990,1990-03-01T05:00:00Z,1990s,Mar-Apr,Peace Talks on Cambodia Break Down,,,,World,Foreign Desk,News,article,755.0,Cambodia; United Nations; CIVIL WAR AND GUERRILLA WARFARE; Elections,https://www.nytimes.com/1990/03/01/world/peace-talks-on-cambodia-break-down.html,Peace Talks on Cambodia Break Down   ,Peace Talks on Cambodia Break Down    Cambodia; United Nations; CIVIL WAR AND GUERRILLA WARFARE; Elections,"['peace', 'talks', 'cambodia', 'break']","['peace', 'talks', 'cambodia', 'break', 'cambodia', 'united', 'nations', 'civil', 'war', 'guerrilla', 'warfare', 'elections']",peace talks cambodia break cambodia united nations civil war guerrilla warfare elections,"['peace', 'talks', 'cambodia', 'break', 'cambodia', 'united', 'nations', 'civil', 'war', 'guerrilla', 'warfare', 'elections']",peace talks cambodia break cambodia united nations civil war guerrilla warfare elections,4,12,very_short_text_without_keywords; empty_or_nearly_empty_description,60,suspicious
1990,1990-03-01T05:00:00Z,1990s,Mar-Apr,Regiments of Flowers Protesting Winter's Iron Rule,,,,Home & Garden,Home Desk,News,article,1708.0,New York City; Philadelphia (Pa); NEW ENGLAND; Flowers and Plants; SHOWS (EXHIBITS),https://www.nytimes.com/1990/03/01/garden/regiments-of-flowers-protesting-winter-s-iron-rule.html,Regiments of Flowers Protesting Winter's Iron Rule   ,Regiments of Flowers Protesting Winter's Iron Rule    New York City; Philadelphia (Pa); NEW ENGLAND; Flowers and Plants; SHOWS (EXHIBITS),"['regiments', 'flowers', 'protesting', 'winters', 'iron', 'rule']","['regiments', 'flowers', 'protesting', 'winters', 'iron', 'rule', 'city', 'philadelphia', 'pa', 'england', 'flowers', 'plants', 'shows', 'exhibits']",regiments flowers protesting winters iron rule city philadelphia pa england flowers plants shows exhibits,"['regiments', 'flowers', 'protesting', 'winters', 'iron', 'rule', 'city', 'philadelphia', 'pa', 'england', 'flowers', 'plants', 'shows', 'exhibits']",regiments flowers protesting winters iron rule city philadelphia pa england flowers plants shows exhibits,6,14,very_short_text_without_keywords; empty_or_nearly_empty_description,60,suspicious
1990,1990-03-01T05:00:00Z,1990s,Mar-Apr,"Still Mysterious, Architect Gets Her Due",,,,Home & Garden,Home Desk,News,article,1026.0,"WHITNEY MUSEUM; WASHBURN, ALICE; Architecture; Photography; SHOWS (EXHIBITS)",https://www.nytimes.com/1990/03/01/garden/still-mysterious-architect-gets-her-due.html,"Still Mysterious, Architect Gets Her Due   ","Still Mysterious, Architect Gets Her Due    WHITNEY MUSEUM; WASHBURN, ALICE; Architecture; Photography; SHOWS (EXHIBITS)","['still', 'mysterious', 'architect', 'gets', 'due']","['still', 'mysterious', 'architect', 'gets', 'due', 'whitney', 'museum', 'washburn', 'alice', 'architecture', 'photography', 'shows', 'exhibits']",still mysterious architect gets due whitney museum washburn alice architecture photography shows exhibits,"['mysterious', 'architect', 'gets', 'due', 'whitney', 'museum', 'washburn', 'alice', 'architecture', 'photography', 'shows', 'exhibits']",mysterious architect gets due whitney museum washburn alice architecture photography shows exhibits,5,13,very_short_text_without_keywords; empty_or_nearly_empty_description,60,suspicious
1990,1990-03-02T05:00:00Z,1990s,Mar-Apr,Asian Population in U.S. Grew by 70% in the 80's,,,,U.S.,National Desk,News,article,1086.0,United States; Census Bureau; Population; Asian-Americans,https://www.nytimes.com/1990/03/02/us/asian-population-in-us-grew-by-70-in-the-80-s.html,Asian Population in U.S. Grew by 70% in the 80's   ,Asian Population in U.S. Grew by 70% in the 80's    United States; Census Bureau; Population; Asian-Americans,"['asian', 'population', 'us', 'grew']","['asian', 'population', 'us', 'grew', 'united_states', 'census', 'bureau', 'population', 'asianamericans']",asian population us grew united_states census bureau population asianamericans,"['asian', 'population', 'us', 'grew', 'united_states', 'census', 'bureau', 'population', 'asianamericans']",asian population us grew united_states census bureau population asianamericans,4,9,very_short_text_without_keywords; empty_or_nearly_empty_description,60,suspicious
1990,1990-03-02T05:00:00Z,1990s,Mar-Apr,Flower Show: A Thousand and One Fantasies in Bloom,,,,Arts,Weekend Desk,News,article,856.0,New York City; Flowers and Plants; SHOWS (EXHIBITS),https://www.nytimes.com/1990/03/02/arts/flower-show-a-thousand-and-one-fantasies-in-bloom.html,Flower Show: A Thousand and One Fantasies in Bloom   ,Flower Show: A Thousand and One Fantasies in Bloom    New York City; Flowers and Plants; SHOWS (EXHIBITS),"['flower', 'show', 'thousand', 'one', 'fantasies', 'bloom']","['flower', 'show', 'thousand', 'one', 'fantasies', 'bloom', 'city', 'flowers', 'plants', 'shows', 'exhibits']",flower show thousand one fantasies bloom city flowers plants shows exhibits,"['flower', 'show', 'thousand', 'fantasies', 'bloom', 'city', 'flowers', 'plants', 'shows', 'exhibits']",flower show thousand fantasies bloom city flowers plants shows exhibits,6,11,very_short_text_without_keywords; empty_or_nearly_empty_description,60,suspicious
1990,1990-03-02T05:00:00Z,1990s,Mar-Apr,Hong Kong Warned on Passport Plan,,,,World,Foreign Desk,News,article,562.0,Hong Kong; Great Britain; China; Immigration and Emigration,https://www.nytimes.com/1990/03/02/world/hong-kong-warned-on-passport-plan.html,Hong Kong Warned on Passport Plan   ,Hong Kong Warned on Passport Plan    Hong Kong; Great Britain; China; Immigration and Emigration,"['hong_kong', 'warned', 'passport', 'plan']","['hong_kong', 'warned', 'passport', 'plan', 'hong_kong', 'great', 'britain', 'china', 'immigration', 'emigration']",hong_kong warned passport plan hong_kong great britain china immigration emigration,"['hong_kong', 'warned', 'passport', 'plan', 'hong_kong', 'great', 'britain', 'immigration', 'emigration']",hong_kong warned passport plan hong_kong great britain immigration emigration,4,10,very_short_text_without_keywords; empty_or_nearly_empty_description,60,suspicious
1990,1990-03-02T05:00:00Z,1990s,Mar-Apr,NEW SUMMARY,,,,New York,Metropolitan Desk,Summary,article,949.0,NO INDEX TERMS,https://www.nytimes.com/1990/03/02/nyregion/new-summary.html,NEW SUMMARY   ,NEW SUMMARY    NO INDEX TERMS,['summary'],"['summary', 'index', 'terms']",summary index terms,"['summary', 'index', 'terms']",summary index terms,1,3,very_short_text_without_keywords; empty_or_nearly_empty_description,60,suspicious
1990,1990-03-02T05:00:00Z,1990s,Mar-Apr,"Polk Awards in Journalism Given To 15, Including 5 From The Times",,,,New York,Metropolitan Desk,News,article,480.0,"New York Times; Engelberg, Stephen; Kristof, Nicholas D; Gordon, Michael R; HECHINGER, FRED M; Wudunn, Sheryl; Awards, Decorations and Honors; News and News Media; POLK, GEORGE, AWARDS IN JOURNALISM",https://www.nytimes.com/1990/03/02/nyregion/polk-awards-in-journalism-given-to-15-including-5-from-the-times.html,"Polk Awards in Journalism Given To 15, Including 5 From The Times   ","Polk Awards in Journalism Given To 15, Including 5 From The Times    New York Times; Engelberg, Stephen; Kristof, Nicholas D; Gordon, Michael R; HECHINGER, FRED M; Wudunn, Sheryl; Awards, Decorations and Honors; News and News Media; POLK, GEORGE, AWARDS IN JOURNALISM","['polk', 'awards', 'journalism', 'given', 'including']","['polk', 'awards', 'journalism', 'given', 'including', 'engelberg', 'stephen', 'kristof', 'nicholas', 'gordon', 'michael', 'hechinger', 'fred', 'wudunn', 'sheryl', 'awards', 'decorations', 'honors', 'news', 'news', 'media', 'polk', 'george', 'awards', 'journalism']",polk awards journalism given including engelberg stephen kristof nicholas gordon michael hechinger fred wudunn sheryl awards decorations honors news news media polk george awards journalism,"['polk', 'awards', 'journalism', 'given', 'including', 'engelberg', 'stephen', 'kristof', 'gordon', 'michael', 'hechinger', 'fred', 'wudunn', 'sheryl', 'awards', 'decorations', 'honors', 'news', 'news', 'media', 'polk', 'george', 'awards', 'journalism']",polk awards journalism given including engelberg stephen kristof gordon michael hechinger fred wudunn sheryl awards decorations honors news news media polk george awards journalism,5,25,very_short_text_without_keywords; empty_or_nearly_empty_description,60,suspicious
1990,1990-03-02T05:00:00Z,1990s,Mar-Apr,Reviews Film;   Technology and Chicken Soup in 'The Laserman',,,,Movies,Weekend Desk,Review,article,619.0,"Reviews; MOTION PICTURES; LASERMAN, THE (MOVIE)",https://www.nytimes.com/1990/03/02/movies/reviews-film-technology-and-chicken-soup-in-the-laserman.html,Reviews Film;   Technology and Chicken Soup in 'The Laserman'   ,"Reviews Film;   Technology and Chicken Soup in 'The Laserman'    Reviews; MOTION PICTURES; LASERMAN, THE (MOVIE)","['reviews', 'film', 'technology', 'chicken', 'soup', 'laserman']","['reviews', 'film', 'technology', 'chicken', 'soup', 'laserman', 'reviews', 'motion', 'pictures', 'laserman', 'movie']",reviews film technology chicken soup laserman reviews motion pictures laserman movie,"['reviews', 'film', 'technology', 'chicken', 'soup', 'laserman', 'reviews', 'motion', 'pictures', 'laserman', 'movie']",reviews film technology chicken soup laserman reviews motion pictures laserman movie,6,11,very_short_text_without_keywords; empty_or_nearly_empty_description; review_lifestyle_or_non_news_section,40,suspicious
1990,1990-03-02T05:00:00Z,1990s,Mar-Apr,WEEKENDER GUIDE,,,,Arts,Weekend Desk,News,article,1235.0,ENTERTAINMENT AND AMUSEMENTS; WEEKENDER GUIDE (TIMES COLUMN),https://www.nytimes.com/1990/03/02/arts/weekender-guide.html,WEEKENDER GUIDE   ,WEEKENDER GUIDE    ENTERTAINMENT AND AMUSEMENTS; WEEKENDER GUIDE (TIMES COLUMN),"['weekender', 'guide']","['weekender', 'guide', 'entertainment', 'amusements', 'weekender', 'guide', 'column']",weekender guide entertainment amusements weekender guide column,"['weekender', 'guide', 'entertainment', 'amusements', 'weekender', 'guide']",weekender guide entertainment amusements weekender guide,2,7,very_short_text_without_keywords; empty_or_nearly_empty_description,60,suspicious
